,price_cr,bhk,bathroom,balcony,addl_room,floor_rise,area_sqm,area_type,age,fan,light,wardrobe,ac,bed,chimney,curtains,dining table,exhaust fan,geyser,modular kitchen,microwave,fridge,sofa,stove,tv,washing machine,water purifier,society,sector,city,landmarks
2133,0.5,2,2,0,0,high,69.68,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,signature global grand iva,103,gurgaon,"['dwaraka expy', ' kings international school', ' kings international school', ' eurokids preschool daulatabad', ' gyaananda school', ' s central academy""']"
2134,1.35,3,2,2,0,low,120.77,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,central park flower valley,33,sohna,"['golf course extension rd', ' rajiv chowk - sohna highway', ' rajiv chowk - sohna highway', ' marigold secondary school', ' alpine convent school', ' the millenium school', ' gd goenka university', ' medanta hospital', ' alpine hospital', ' pushpanjali hospital', ' igi airport', ' country inn', ' central park resorts', ' central park resorts', ' de adventure park']"
2135,1.7,3,4,3,1,low,148.27,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,orchid island,51,gurgaon,"['rapid metro sector 55-56', ' garima public school', ' gurugram university', ' artemis hospital', ' igi airport', ' apj abdul kalam park']"
2136,0.72,2,2,2,1,high,83.61204013377927,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,pivotal riddhi siddhi,99,gurgaon,"['huda metro station', 'huda metro station', 'huda metro station', ' the hive mall', ' jms marine square mall', ' dwarka expy', ' euro international school', ' euro international school', ' rishikul college gurugram', ' indira gandhi intl airport']"
2137,0.35,2,2,2,0,mid,44.87,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,pivotal devaan,84,gurgaon,"['dwarka expressway', ' rps international school', ' rps international school', ' shree shyam public school', ' the millenium school', ' gd goenka public school', ' genesis hospital', ' yashlok medical centre', ' yashlok medical centre', ' sarup multispeciality hospital', ' igi airport', ' state bank of india', ' holiday inn', ' hyatt regency', ' saheed bhagat singh sports academy', ' saheed bhagat singh sports academy', ' bharat petroleum', ' bharat petroleum', ' bharat petroleum']"
2138,0.6,2,2,1,1,mid,66.89,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,511 sarahah tower,8,gurgaon,"['hanuman mandir', ' kharbanda maternity and nursing home', ' gupta hospital gurgaon', ' lall eye care centre', ' lall eye care centre', ' bindal clinic', ' dentecare - multispeciality dental clinic', ' dentecare - multispeciality dental clinic', ' dentecare - multispeciality dental clinic', ' om charitable dental & implant centre', ' om charitable dental & implant centre', ' om charitable dental & implant centre', ' lall nursing and maternity home', ' triveni hospital gurgaon', ' m.s hospital', ' centre for sight gurgaon new railway road', ' centre for sight gurgaon new railway road', ' centre for sight gurgaon new railway road', ' kidney clinic', ' lalit dental care', ' lalit dental care', ' my care clinic', ' dr. ajay s. gupta clinic', ' verma e.n.t. hospital', ' nova care clinic', ' ravi clinic and health care centre', ' ravi clinic and health care centre', ' dental health centre', ' dental health centre', ' dental health centre', ' m goel hospital', ' bhatnagar maternity and nursing home', ' rajiv memorial eye infirmary jacobpura', ' sparsh hospital gurgaon', ' sparsh hospital gurgaon', ' sharma hospital gurgaon', ' d.r. rajnis gupta clinic', ' jackson hospital', ' chiranjiv hospital', ' geeta nursing home gurgaon', ' swastik maternity and medical centre', ' swastik maternity and medical centre', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' aryan hospital', ' dr. agya ram sharma clinic', ' satyam hospital gurgaon', ' dev man kathuria clinic', ' dr. madan clinic', ' pasricha hospital and maternity home', ' rama hospital & nursing home', ' rama hospital & nursing home', ' mamta hospital gurgaon', ' taneja hospital', ' tirath ram hospitals pvt ltd', ' shubham hospital gurgaon', ' state bank of india', ' punjab national bank', ' punjab national bank', ' dronacharya government college', ' govt sec school', ' st. michaels sr. sec. school']"
2139,1.2,2,2,3,0,low,116.13,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,m3m sierra 68,68,gurgaon,"['airia mall', ' golf course extension road', ' alpine convent school', ' kiit college of engineering', ' mkd hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' lemon tree hotel', ' skyjumper trampoline park', ' dlf golf and country club', ' dlf golf and country club']"
2140,0.5,2,2,2,0,high,74.32,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,signature global grand iva,103,gurgaon,"['dwaraka expy', ' kings international school', ' kings international school', ' eurokids preschool daulatabad', ' gyaananda school', ' s central academy""']"
2141,0.47,1,1,1,0,low,56.21,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,kendriya vihar,56,gurgaon,"['sector metro station', 'sector metro station', ' sector metro station', ' sector metro station', ' sector 54 chowk metro station', ' sector 54 chowk metro station', ' sector 54 chowk metro station', ' radhakrishna shani mandir', ' sanatan dharm mandir', ' icici bank atm', ' icici bank atm', ' state bank atm', ' state bank atm', ' icici bank atm', ' icici bank atm', ' citi bank atm', ' citi bank atm', ' indusind bank atm', ' indusind bank atm', ' kriti hospital', ' anand hospital gurgaon', ' pracksht hospital', ' surgicare hospital gurgaon', ' arunodaya deseret eye hospital', ' arunodaya deseret eye hospital', ' vatsalya clinic', ' huda office complex', ' huda office complex', ' apollo pharmacy', ' intellion park', ' international tech park', ' international tech park', ' heera fuel station', ' hcg cng station', ' hcg cng station', ' hcg cng station', ' hdfc bank and atm', ' hdfc bank and atm', ' hdfc bank', ' kotak mahindra bank', ' state bank of india', ' indusind bank', ' axis bank', ' icici bank', ' hdfc bank', ' hdfc bank & atm', ' hdfc bank & atm', ' pizza hut', ' iilm university', ' sushant college of arts & architecture', ' ansal institute of technology', ' suncity school', ' gurugram university']"
2142,5.0,3,4,3,1,mid,269.42,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,parsvnath exotica,53,gurgaon,"['sector 53-54 metro station', 'sector 53-54 metro station', ' sahara mall', ' golf course road', ' shiv nadar school', ' sushant university', ' indira gandhi international airport', ' indira gandhi international airport', ' duke horse riding club', ' dlf golf and country club', ' dlf golf and country club', ' pvr drive in theatre', ' skyjumper trampoline park']"
2143,1.7,2,2,2,1,mid,110.09,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf palm studios,66,gurgaon,"[' icici bank atm', ' icici bank atm', ' standard chartered atm', ' ekta hospital', ' sai heart and trauma center', ' sai heart and trauma center', ' sanjeevani hospital gurgaon', ' sona devi memorial hospital and trauma centre', ' sona devi memorial hospital and trauma centre', ' sona devi memorial hospital and trauma centre', ' sai dharamraj hospital', ' divine look clinic centre', ' divine look clinic centre', ' skin clinic', ' gobind hospital', ' kamal hospital and maternity centre', ' kamal hospital and maternity centre', ' wellness eye centre', ' wellness eye centre', ' best urologist atcomplete family clinic', ' bones clinic - orthopaedics', ' vishesh dental', ' vishesh dental', ' park hospital gurgaon', ' park hospital gurgaon', ' vatsalya clinic', ' meher clinic', ' wembley estate club', ' gardian pharmacy', ' apollo pharmacy', ' spaze business park', ' spaze business park', ' kore tech park', ' hdfc bank', ' indusind bank', ' central bank of india', ' union bank of india', ' state bank of india', ' icici bank', ' hdfc bank', ' icici bank', ' hdfc bank', ' srs cinemas', ' starbucks', ' ""domino', ' kamla international']"
2144,0.95,3,3,3,0,high,174.19,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ild greens,37,gurgaon,"['the esplanade mall', ' delhi jaipur expressway', ' green field public school', ' sunrise university', ' k.d. hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' infinity business park']"
2145,2.2,3,3,1,1,mid,179.3,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,dlf the skycourt,86,gurgaon,"['sapphire 83 mall', ' imt manesar', ' rao bharat singh international school', ' rao bharat singh international school', ' dpg institute of technology', ' aarvy healthcare', ' indira gandhi international airport', ' indira gandhi international airport', ' imt manesar', ' holiday inn hotel sector 90', ' holiday inn hotel sector 90', ' national tennis academy sector 98', ' national tennis academy sector 98']"
2146,0.82,2,2,3,0,low,88.72,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,signature global city 81,81,gurgaon,"['orris community center', 'orris community center', ' hp petrol pump', ' hp petrol pump', ' petrol pump', ' petrol pump', ' essar petrol pump', ' essar petrol pump', ' vijay petrol pump', ' vijay petrol pump', ' petrol pump indian oil', ' petrol pump indian oil', ' petrol pump indian oil', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump maitri motors', ' indian oil', ' ""mcdonald']"
2147,1.25,4,4,3,0,high,195.56,built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,spaze privvy the address,93,gurgaon,"['sapphire 83 mall', ' dwarka expy', ' pranavananda international school', ' pranavananda international school', ' royal institute of science & mgmt', ' aarvy hospital', ' indira gandhi intl airport', ' garhi harsaru junction', ' holiday inn gurugram sector 90']"
2148,0.84,2,2,2,0,mid,109.63,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,supertech new soft launch,68,gurgaon,"[' icici bank atm', ' icici bank atm', ' ekta hospital', ' sai heart and trauma center', ' sai heart and trauma center', ' sai dharamraj hospital', ' sona devi memorial hospital and trauma centre', ' sona devi memorial hospital and trauma centre', ' sona devi memorial hospital and trauma centre', ' sanjeevani hospital gurgaon', ' gobind hospital', ' kamal hospital and maternity centre', ' kamal hospital and maternity centre', ' divine look clinic centre', ' divine look clinic centre', ' skin clinic', ' kore tech park', ' spaze business park', ' spaze business park', ' central bank of india', ' union bank of india', ' indusind bank', ' icici bank', ' state bank of india', ' hdfc bank', ' hdfc bank', ' icici bank', ' srs cinemas', ' starbucks', ' ""domino']"
2149,3.2,4,3,2,1,low,292.64,built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf emerald floors,65,gurgaon,"[' s high school""']"
2150,1.75,4,5,3,0,low,235.51,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,mapsko casa bella,82,gurgaon,"['vatika city centre mall', 'vatika city centre mall', ' broadways international school', ' broadways international school', ' dpg institute of technology', ' aarvy healthcare', ' indira gandhi international airport', ' indira gandhi international airport', ' sultanpur national park', ' sultanpur national park', ' imt manesar', ' holiday inn gurugram', ' skyjumper trampoline park', ' huda mini golf course', ' huda mini golf course']"
2151,0.35,2,2,1,0,low,58.44,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,trisara our homes 3,33,sohna,"['metro station', 'metro station', ' rajiv chowk', ' kmp expressway', ' govt.sr.sec school(boys)', ' jindal college', ' vishvakarma mandir', ' mamta hospital', ' oriental bank of commerce', ' rajiv gandhi park']"
2152,3.9,3,3,0,0,high,227.61,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,elan the presidential,106,gurgaon,"['chintapurni mandir', ' state bank atm', ' state bank atm', ' r k hospital gurgaon', ' chirag hospital pvt. ltd', ' bhardwaj hospital', ' kalyan hospital gurgaon', ' sneh hospital gurgaon', ' jiya clinic', ' dr. mittal clinic', ' prateek nursing home and polyclinic', ' prateek nursing home and polyclinic', ' s child care clinic""']"
2153,3.45,3,3,3,0,high,173.64,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,belgravia resort residences,48,gurgaon,"['rajiv chowk mosque', ' standard chartered atm', ' icici bank atm', ' icici bank atm', ' best urologist atcomplete family clinic', ' wellness eye centre', ' wellness eye centre', ' park hospital gurgaon', ' park hospital gurgaon', ' vishesh dental', ' vishesh dental', ' s the upper limb clinic""', ' ""domino']"
2154,2.35,4,4,3,1,high,222.97,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,tulip ivory,70,gurgaon,"['reach 3 roads shopping mall', ' indus world school', ' dpg institute of technology', ' polaris hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' imt manesar', ' radisson hotel sohna road', ' skyjumper trampoline park', ' sportscube center(sports complex)', ' sportscube center(sports complex)', ' sportscube center(sports complex)']"
2155,1.5,3,3,3,0,mid,162.58,super built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ats marigold,89,gurgaon,"['reliance trends newtown square mall', 'reliance trends newtown square mall', ' dwarka expy', ' euro int school', ' sgt university', ' genesis hospital', ' indira gandhi intl airport']"
2156,1.34,2,2,3,0,high,121.15,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,aipl zen residences,70,gurgaon,"['airia mall', ' national highway 8', ' national highway 8', ' golf course ext. rd.', ' indus world school', ' ananta hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' lemon tree hotel', ' de adventure park']"
2157,3.4,4,5,3,1,low,315.87,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,indiabulls enigma,110,gurgaon,"['dwarka sector 21 metro station', 'dwarka sector 21 metro station', ' gurgaon dreamz mall', ' huda market', ' dwarka expressway', ' delhi gurgaon expressway', ' sanskar bharti public school', ' the northcap university', ' manipal hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' infinitys badminton academy']"
2158,1.8,3,3,3,0,high,158.31,carpet,mid aged,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,tulip yellow,69,gurgaon,"['sector 55-56 metro station', 'sector 55-56 metro station', ' airia mall', ' badshahpur sohna rd hwy', ' the vivekananda school', ' gurugram university', ' aryan hospital', ' indira gandhi intl airport', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' holiday inn express gurugram sector 50', ' de adventure park', ' tau devilal sports complex', ' tau devilal sports complex']"
2159,1.1,4,3,2,0,high,148.64,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,sare green parc phase 3,92,gurgaon,"['huda metro station', 'huda metro station', 'huda metro station', ' delhi-jaipur expressway', ' management development institute', ' ajanta public school', ' the northcap university', ' fortis memorial research institute', ' indira gandhi intl airport', ' signature towers', ' crowne plaza gurgaon']"
2160,0.97,2,2,3,0,low,102.47,built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,smart world gems,89,gurgaon,"['sant soordas sihi metro station', 'sant soordas sihi metro station', ' airia mall', ' dwarka expressway', ' kmp expressway', ' rps international school', ' rps international school', ' genesis hospital sector 84', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' vatika business park sector 49', ' holiday inn gurugram sector 90', ' de adventure amusement park', ' national tennis academy sector 98', ' national tennis academy sector 98', ' imt manesar']"
