price_cr,area_sqm,bhk,bathroom,balcony,addl_room,sector,landmark_count,has_hospital_or_clinic,has_police_stn,has_fire_stn,has_mall,has_market,has_park,has_bank_or_atm,has_institute,has_airport,has_rly_stn,has_metro_stn,has_expy,has_petrol_pump,has_hotel,has_temple_or_church,has_famous_chowk,has_club,has_stadium,has_restro_cafe,area_type,floor_rise,age,society,city
1.6,179.21,3,3,3,1,86,10,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,super built up,high,new,dlf the skycourt,gurgaon
3.0,221.39,4,4,3,1,49,15,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,1,0,0,super built up,mid,old,bestech park view city 2,gurgaon
0.9,240.43,3,3,3,1,1,10,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,super built up,high,old,hsiidc sidco aravali,manesar
1.75,204.39,3,4,3,1,54,47,6,0,0,0,1,1,13,0,0,0,4,0,1,0,2,1,0,0,4,super built up,mid,old,sunischit apartments,gurgaon
2.0,172.06,3,3,3,0,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,super built up,high,new,shapoorji pallonji joyville gurugram,gurgaon
1.8,157.19,3,3,3,0,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,super built up,mid,new,shapoorji pallonji joyville gurugram,gurgaon
1.6,162.12,3,3,3,0,109,15,0,0,0,0,1,0,3,3,1,0,0,0,1,0,1,0,1,1,0,super built up,high,new,ats kocoon,gurgaon
1.4,150.04,3,3,3,0,110,6,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,high,new,mahindra aura,gurgaon
1.8,189.71,3,3,3,1,110,6,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,mahindra aura,gurgaon
2.7,218.32,4,4,3,1,67,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,super built up,high,old,bestech park view spa next,gurgaon
1.55,179.3,3,3,3,0,86,10,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,super built up,mid,new,dlf the skycourt,gurgaon
1.15,166.3,3,4,2,1,82,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,mapsko royale ville,gurgaon
1.49,153.29,3,3,3,0,102,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,high,new,emaar gurgaon greens,gurgaon
1.91,185.81,3,4,2,1,102,10,1,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,super built up,high,new,emaar imperial gardens,gurgaon
1.05,161.65,3,3,3,1,83,15,4,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,super built up,high,old,vatika city homes,gurgaon
2.14,267.1,4,6,3,1,103,15,1,0,0,1,1,1,0,3,1,1,1,2,0,1,0,0,0,0,0,super built up,mid,new,indiabulls centrum park,gurgaon
1.02,131.46,2,2,3,0,2,10,1,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,super built up,high,old,bestech park view residency,gurgaon
0.56,60.39,1,1,2,0,2,10,1,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,carpet,mid,old,bestech park view residency,gurgaon
2.5,144.0,2,3,2,1,60,7,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,super built up,mid,new,ireo skyon,gurgaon
2.0,157.94,3,3,3,0,61,14,1,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,3,0,0,super built up,high,old,pioneer park,gurgaon
2.2,159.51,3,4,3,1,63,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,super built up,high,old,dhoot time residency,gurgaon
1.65,186.08,3,4,3,1,108,9,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,super built up,low,old,experion the heartsong,gurgaon
1.6,145.39,2,2,2,0,70,11,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,high,old,aipl the peaceful homes,gurgaon
0.85,120.77,2,2,2,0,82,10,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,high,new,vatika the seven lamps,gurgaon
1.4,153.29,3,3,3,1,102,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,low,new,emaar gurgaon greens,gurgaon
2.09,132.85,3,3,2,0,54,14,3,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,super built up,high,old,dlf wellington estate,gurgaon
2.51,191.47,3,3,3,1,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,super built up,mid,old,orchid petals,gurgaon
1.69,204.39,3,3,3,1,54,47,6,0,0,0,1,1,13,0,0,0,4,0,1,0,2,1,0,0,4,super built up,mid,old,sunischit apartments,gurgaon
0.98,131.46,2,2,3,0,2,10,1,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,super built up,high,old,bestech park view residency,gurgaon
2.0,258.18,4,4,3,1,108,9,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,super built up,high,new,experion the heartsong,gurgaon
1.95,167.69,3,3,3,0,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,super built up,low,old,orchid petals,gurgaon
2.1,126.53,3,3,1,1,54,15,1,1,0,2,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,super built up,low,old,dlf carlton estate,gurgaon
1.55,185.81,3,3,3,1,56,44,6,0,0,0,1,2,14,5,0,0,2,0,1,0,2,0,0,0,4,super built up,mid,old,kiran residency,gurgaon
1.98,202.71,3,4,3,1,49,14,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,old,vatika city,gurgaon
2.05,222.97,4,4,3,0,56,46,5,0,0,0,1,2,14,0,0,0,3,0,1,0,2,1,0,0,4,carpet,high,old,the lions cghs,gurgaon
1.4,213.68,3,3,3,0,52,43,5,0,0,0,0,0,10,0,0,0,0,0,2,0,3,0,0,0,4,carpet,high,new,pgr shree kripaluji apartment,gurgaon
1.4,162.58,3,3,3,1,109,11,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,super built up,high,new,ats tourmaline,gurgaon
2.36,267.1,4,6,3,1,103,15,1,0,0,1,1,1,0,3,1,1,1,2,0,1,0,0,0,0,0,super built up,high,new,indiabulls centrum park,gurgaon
1.65,162.12,3,3,3,1,109,15,0,0,0,0,1,0,3,3,1,0,0,0,1,0,1,0,1,1,0,super built up,high,new,ats kocoon,gurgaon
2.65,205.78,3,4,2,1,111,10,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,super built up,mid,new,puri diplomatic greens,gurgaon
2.63,292.64,4,4,3,1,104,13,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,super built up,high,new,ats triumph,gurgaon
2.25,227.61,3,4,3,1,104,13,1,0,0,1,0,3,0,3,1,1,1,1,0,1,0,0,0,0,0,super built up,mid,new,puri emerald bay,gurgaon
2.55,292.64,4,4,3,1,104,13,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,super built up,high,new,ats triumph,gurgaon
1.15,137.59,2,2,3,1,103,15,1,0,0,1,1,1,0,3,1,1,1,2,0,1,0,0,0,0,0,super built up,high,new,indiabulls centrum park,gurgaon
1.45,185.81,3,3,3,1,56,46,5,0,0,0,1,2,13,0,0,0,3,0,1,0,2,1,0,0,4,super built up,mid,old,sagar apartment,gurgaon
2.6,292.64,4,4,3,1,104,13,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,super built up,high,new,ats triumph,gurgaon
1.55,153.29,3,4,3,1,102,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,emaar gurgaon greens,gurgaon
1.2,131.92,2,2,3,0,70,15,1,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,1,0,0,super built up,mid,old,paras irene,gurgaon
1.55,181.16,3,3,3,1,70,15,2,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,super built up,mid,new,shree vardhman victoria,gurgaon
1.65,181.16,3,4,3,1,70,15,2,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,super built up,mid,new,shree vardhman victoria,gurgaon
1.05,152.36,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
1.29,158.12,3,3,3,1,90,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,dlf regal gardens,gurgaon
0.56,65.03,2,2,2,1,67,11,0,0,0,2,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,carpet,high,new,pyramid urban,gurgaon
1.26,162.02,3,3,2,1,90,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,dlf regal gardens,gurgaon
1.91,366.97,4,6,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
2.2,366.97,4,6,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.98,223.71,3,4,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.11,152.36,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
2.25,194.35,3,4,3,1,81,9,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,super built up,high,new,dlf the ultima,gurgaon
1.05,162.58,3,3,3,1,84,13,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,super built up,mid,new,ss the coralwood,gurgaon
2.6,211.17,4,4,3,1,82,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,super built up,low,new,dlf the primus,gurgaon
1.04,152.36,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.25,162.02,3,3,2,1,90,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,dlf regal gardens,gurgaon
3.4,260.31,3,3,2,0,112,8,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,super built up,high,new,experion windchants,gurgaon
1.25,158.21,3,3,3,1,90,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,old,dlf regal gardens,gurgaon
0.41,46.54,2,2,1,1,86,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,carpet,mid,new,pyramid urban homes 2,gurgaon
0.75,115.66,2,2,2,1,83,10,0,0,0,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,super built up,high,new,vatika gurgaon 21,gurgaon
1.7,205.78,4,4,3,1,90,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,old,dlf regal gardens,gurgaon
0.87,121.7,2,2,2,1,91,10,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,super built up,high,new,tarc maceo,gurgaon
1.25,158.12,3,3,3,1,90,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,old,dlf regal gardens,gurgaon
2.35,194.35,3,4,3,1,81,9,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,super built up,high,new,dlf the ultima,gurgaon
1.73,212.75,3,4,3,1,104,13,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,super built up,high,new,ats triumph,gurgaon
0.97,128.67,2,2,3,1,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,mid,new,paras dews,gurgaon
1.35,218.79,4,4,3,1,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,new,paras dews,gurgaon
1.32,185.53,3,5,3,1,99,15,2,0,0,1,2,1,3,4,1,0,0,0,0,1,0,0,0,0,0,super built up,high,new,pareena coban residences,gurgaon
0.71,118.45,2,2,3,0,33,7,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,eldeco accolade,sohna
0.78,135.36,2,2,2,1,33,7,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,eldeco accolade,sohna
5.5,301.28,3,4,3,1,65,9,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,super built up,low,new,m3m golfestate,gurgaon
2.3,198.07,3,4,3,1,81,9,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,super built up,high,new,dlf the ultima,gurgaon
0.43,126.72,2,2,2,0,95,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,super built up,mid,new,sidhartha ncr one phase 1,gurgaon
0.98,142.51,2,2,3,1,107,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,m3m woodshire,gurgaon
0.8,126.91,2,2,3,1,107,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,m3m woodshire,gurgaon
2.65,292.64,4,4,3,1,104,13,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,super built up,high,new,ats triumph,gurgaon
2.35,153.29,3,3,2,1,54,15,1,1,0,1,1,0,2,3,1,0,1,0,1,1,0,1,0,0,0,super built up,low,old,dlf exclusive floors,gurgaon
1.29,180.51,3,3,3,1,107,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,low,new,m3m woodshire,gurgaon
1.83,212.75,3,4,3,1,104,13,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,super built up,high,new,ats triumph,gurgaon
1.39,219.34,3,4,3,1,107,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,m3m woodshire,gurgaon
1.12,161.19,3,3,2,1,83,10,0,0,0,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,super built up,mid,new,vatika gurgaon 21,gurgaon
1.5,215.54,3,4,3,1,91,10,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,super built up,low,new,tarc maceo,gurgaon
1.9,253.07,4,4,3,1,91,10,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,super built up,high,new,tarc maceo,gurgaon
2.35,194.45,3,3,3,1,50,9,1,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,super built up,high,old,the close north,gurgaon
0.6,68.28,1,1,1,0,2,24,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,super built up,mid,old,ansal api celebrity suites,gurgaon
2.0,127.28,3,3,1,0,28,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,super built up,high,old,dlf ridgewood estate,gurgaon
1.57,132.29,2,2,3,1,74,7,1,0,0,2,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,high,new,m3m skywalk,gurgaon
1.44,184.88,3,3,3,1,37,13,0,0,0,1,0,1,0,3,1,1,0,1,0,1,0,0,0,0,0,carpet,high,new,corona optus,gurgaon
1.26,161.19,3,3,3,0,37,13,0,0,0,1,0,1,0,3,1,1,0,1,0,1,0,0,0,0,0,super built up,mid,new,corona optus,gurgaon
1.05,114.27,2,2,2,0,68,10,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,super built up,high,new,m3m sierra 68,gurgaon
6.44,314.94,4,4,3,1,53,15,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,2,0,0,super built up,mid,old,parsvnath exotica,gurgaon
7.56,390.19,4,4,3,1,62,11,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,built up,high,new,pioneer araya,gurgaon
3.8,227.61,3,3,3,1,54,15,0,0,0,1,0,2,2,2,0,1,0,1,1,0,0,1,1,0,0,built up,low,old,dlf trinity towers,gurgaon
6.75,251.21,4,4,2,1,54,15,4,0,0,0,2,0,1,5,0,0,1,0,0,0,0,1,0,0,0,super built up,high,old,dlf park place,gurgaon
0.65,120.77,2,2,3,1,90,10,1,0,0,1,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,super built up,high,new,shree vardhman flora,gurgaon
1.75,199.74,3,4,3,1,109,11,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,super built up,mid,new,ats tourmaline,gurgaon
1.54,185.81,3,4,3,1,56,45,6,0,0,0,1,2,14,5,0,0,3,0,1,0,2,1,0,0,4,super built up,mid,old,kiran residency,gurgaon
1.4,153.29,3,3,3,1,102,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,emaar gurgaon greens,gurgaon
0.97,85.01,2,2,2,0,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,super built up,high,new,shapoorji pallonji joyville gurugram,gurgaon
1.35,126.26,2,2,2,0,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,super built up,high,new,shapoorji pallonji joyville gurugram,gurgaon
1.75,180.42,3,4,3,1,102,15,0,0,0,2,0,1,0,2,1,1,1,1,0,1,0,0,0,1,0,super built up,high,new,conscient heritage max,gurgaon
2.2,267.1,4,6,3,1,103,15,1,0,0,1,1,1,0,3,1,1,1,2,0,1,0,0,0,0,0,super built up,mid,new,indiabulls centrum park,gurgaon
2.45,162.12,3,3,3,0,108,13,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,super built up,high,new,sobha city,gurgaon
1.5,218.79,4,6,3,1,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,new,paras dews,gurgaon
2.4,205.97,3,4,3,1,113,8,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,la vida by tata housing,gurgaon
2.45,205.97,3,3,3,1,113,8,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,low,new,la vida by tata housing,gurgaon
3.0,250.0,3,3,3,1,113,8,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,low,new,la vida by tata housing,gurgaon
1.65,146.69,3,2,2,0,113,8,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,low,new,la vida by tata housing,gurgaon
0.88,128.67,2,2,3,0,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,low,new,paras dews,gurgaon
0.88,128.67,2,2,3,0,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,low,new,paras dews,gurgaon
1.28,163.51,3,4,3,1,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,new,paras dews,gurgaon
1.34,218.79,4,5,3,1,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,mid,new,paras dews,gurgaon
1.32,218.79,4,5,3,1,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,new,paras dews,gurgaon
1.13,163.51,3,4,3,1,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,new,paras dews,gurgaon
1.38,218.51,4,5,3,1,99,15,2,0,0,1,2,1,3,4,1,0,0,0,0,1,0,0,0,0,0,super built up,low,new,pareena coban residences,gurgaon
1.16,185.53,3,3,3,1,99,15,2,0,0,1,2,1,3,4,1,0,0,0,0,1,0,0,0,0,0,super built up,low,new,pareena coban residences,gurgaon
2.33,205.97,3,3,3,1,113,8,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,low,new,la vida by tata housing,gurgaon
3.05,249.91,3,4,3,1,113,8,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,la vida by tata housing,gurgaon
1.25,169.78,3,2,1,1,83,10,1,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,vatika lifestyle homes,gurgaon
1.25,150.5,3,3,2,1,79,9,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,super built up,low,new,mapsko mount ville,gurgaon
1.05,163.04,3,3,2,1,83,10,1,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,high,new,vatika lifestyle homes,gurgaon
1.25,138.43,3,3,3,1,79,9,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,super built up,high,new,mapsko mount ville,gurgaon
1.1,138.43,3,3,3,1,79,9,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,super built up,high,new,mapsko mount ville,gurgaon
1.3,159.79,3,3,3,1,83,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,emaar palm gardens,gurgaon
2.28,319.03,4,4,3,1,84,10,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,alpha corp gurgaonone 84,gurgaon
1.2,155.24,2,2,2,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
1.22,164.62,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.1,152.36,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.15,161.74,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.2,140.28,3,3,3,1,79,9,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,super built up,high,new,mapsko mount ville,gurgaon
1.4,159.79,3,3,3,1,83,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,low,new,emaar palm gardens,gurgaon
1.1,163.04,3,3,2,1,83,10,1,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,high,new,vatika lifestyle homes,gurgaon
1.0,161.65,3,3,2,1,83,15,4,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,super built up,low,new,vatika city homes,gurgaon
1.52,178.65,3,4,3,1,84,10,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,alpha corp gurgaonone 84,gurgaon
1.8,176.52,3,4,3,1,83,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,emaar palm gardens,gurgaon
1.6,171.87,3,3,3,1,83,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,emaar palm gardens,gurgaon
1.55,168.62,3,4,3,1,79,9,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,super built up,high,new,mapsko mount ville,gurgaon
1.3,150.5,3,3,2,1,79,9,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,super built up,mid,new,mapsko mount ville,gurgaon
2.25,247.12,3,4,3,1,81,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,bestech park view grand spa,gurgaon
4.79,382.3,5,5,3,1,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,super built up,high,new,orchid petals,gurgaon
1.25,158.21,3,3,3,1,90,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,dlf regal gardens,gurgaon
1.4,175.59,3,3,3,0,91,10,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,super built up,mid,new,tarc maceo,gurgaon
1.38,191.94,3,3,3,1,88,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,carpet,mid,new,godrej oasis,gurgaon
1.3,166.39,3,3,3,0,88,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,carpet,mid,new,godrej oasis,gurgaon
1.0,139.63,2,2,2,1,79,11,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,super built up,mid,new,godrej aria,gurgaon
1.0,134.71,2,2,3,1,88,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,carpet,mid,new,godrej oasis,gurgaon
0.95,121.42,2,2,2,0,88,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,carpet,mid,new,godrej oasis,gurgaon
1.85,136.75,2,3,3,1,66,15,2,0,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,ireo uptown,gurgaon
1.65,181.16,4,3,3,1,77,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,high,new,emaar mgf palm hills,gurgaon
1.32,180.51,3,3,3,0,107,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,high,new,m3m woodshire,gurgaon
1.02,142.51,2,2,3,1,107,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,m3m woodshire,gurgaon
1.88,283.82,4,5,3,0,109,11,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,super built up,high,new,sbtl caladium,gurgaon
2.15,199.65,3,4,3,1,102,15,0,0,0,2,0,1,0,2,1,1,1,1,0,1,0,0,0,1,0,super built up,high,new,conscient heritage max,gurgaon
2.58,204.39,3,4,2,1,111,10,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,super built up,high,old,puri diplomatic greens,gurgaon
2.25,157.94,3,3,2,0,111,10,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,super built up,high,new,puri diplomatic greens,gurgaon
1.75,199.74,3,4,3,1,109,11,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,super built up,high,new,ats tourmaline,gurgaon
0.93,119.19,2,3,3,0,108,9,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,super built up,high,new,experion the heartsong,gurgaon
4.75,349.59,3,5,3,1,112,8,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,super built up,mid,new,experion windchants,gurgaon
1.72,199.74,3,4,3,1,79,10,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,bestech altura,gurgaon
6.75,394.84,4,4,3,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,super built up,low,new,tata primanti,gurgaon
2.45,111.48,2,2,2,1,62,11,1,0,0,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,built up,mid,new,emaar digihomes,gurgaon
2.2,261.24,4,5,3,0,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
5.25,311.69,4,4,3,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,super built up,high,new,tata primanti,gurgaon
5.0,408.77,4,4,3,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,super built up,low,new,tata primanti,gurgaon
